id,creature_id,name,text,sort_order,kind
329,81,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) piercing damage. If the target is a creature, it must succeed on a DC 13 Strength saving throw or be knocked prone.",0,action
330,82,Multiattack,The djinni makes three scimitar attacks.,0,action
331,82,Scimitar,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. 12 (2d6 + 5) slashing damage plus 3 (1d6) lightning or thunder damage (djinni's choice).",1,action
332,82,Create Whirlwind,"A 5-foot-radius, 30-foot-tall cylinder of swirling air magically forms on a point the djinni can see within 120 feet of it. The whirlwind lasts as long as the djinni maintains concentration (as if concentrating on a spell). Any creature but the djinni that enters the whirlwind must succeed on a DC 18 Strength saving throw or be restrained by it. The djinni can move the whirlwind up to 60 feet as an action, and creatures restrained by the whirlwind move with it. The whirlwind ends if the djinni loses sight of it.
A creature can use its action to free a creature restrained by the whirlwind, including itself, by succeeding on a DC 18 Strength check. If the check succeeds, the creature is no longer restrained and moves to the nearest space outside the whirlwind.",2,action
333,83,Multiattack,The doppelganger makes two melee attacks.,0,action
334,83,Slam,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 7 (1d6 + 4) bludgeoning damage.",1,action
335,83,Read Thoughts,"The doppelganger magically reads the surface thoughts of one creature within 60 feet of it. The effect can penetrate barriers, but 3 feet of wood or dirt, 2 feet of stone, 2 inches of metal, or a thin sheet of lead blocks it. While the target is in range, the doppelganger can continue reading its thoughts, as long as the doppelganger's concentration isn't broken (as if concentrating on a spell). While reading the target's mind, the doppelganger has advantage on Wisdom (Insight) and Charisma (Deception, Intimidation, and Persuasion) checks against the target.",2,action
336,84,Hooves,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 9 (2d4 + 4) bludgeoning damage.",0,action
337,85,Multiattack,The dragon turtle makes three attacks: one with its bite and two with its claws. It can make one tail attack in place of its two claw attacks.,0,action
338,85,Bite,"Melee Weapon Attack: +13 to hit, reach 15 ft., one target. 26 (3d12 + 7) piercing damage.",1,action
339,85,Claw,"Melee Weapon Attack: +13 to hit, reach 10 ft., one target. 16 (2d8 + 7) slashing damage.",2,action
340,85,Tail,"Melee Weapon Attack: +13 to hit, reach 15 ft., one target. 26 (3d12 + 7) bludgeoning damage. If the target is a creature, it must succeed on a DC 20 Strength saving throw or be pushed up to 10 feet away from the dragon turtle and knocked prone.",3,action
341,85,Steam Breath {@recharge 5},"The dragon turtle exhales scalding steam in a 60-foot cone. Each creature in that area must make a DC 18 Constitution saving throw, taking 52 (15d6) fire damage on a failed save, or half as much damage on a successful one. Being underwater doesn't grant resistance against this damage.",4,action
342,86,Multiattack,The dretch makes two attacks: one with its bite and one with its claws.,0,action
343,86,Bite,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. 3 (1d6) piercing damage.",1,action
344,86,Claws,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. 5 (2d4) slashing damage.",2,action
345,86,Fetid Cloud (1/Day),"A 10-foot radius of disgusting green gas extends out from the dretch. The gas spreads around corners, and its area is lightly obscured. It lasts for 1 minute or until a strong wind disperses it. Any creature that starts its turn in that area must succeed on a DC 11 Constitution saving throw or be poisoned until the start of its next turn. While poisoned in this way, the target can take either an action or a bonus action on its turn, not both, and can't take reactions.",3,action
346,87,Multiattack,"The drider makes three attacks, either with its longsword or its longbow. It can replace one of those attacks with a bite attack.",0,action
347,87,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one creature. 2 (1d4) piercing damage plus 9 (2d8) poison damage.",1,action
348,87,Longsword,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 7 (1d8 + 3) slashing damage, or 8 (1d10 + 3) slashing damage if used with two hands.",2,action
349,87,Longbow,"Ranged Weapon Attack: +6 to hit, range 150/600 ft., one target. 7 (1d8 + 3) piercing damage plus 4 (1d8) poison damage.",3,action
350,88,Shortsword,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",0,action
351,88,Hand Crossbow,"Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. 5 (1d6 + 2) piercing damage, and the target must succeed on a DC 13 Constitution saving throw or be poisoned for 1 hour. If the saving throw fails by 5 or more, the target is also unconscious while poisoned in this way. The target wakes up if it takes damage or if another creature takes an action to shake it awake.",1,action
352,89,Quarterstaff,"Melee Weapon Attack: +2 to hit (+4 to hit with shillelagh), reach 5 ft., one target. 3 (1d6) bludgeoning damage, 4 (1d8) bludgeoning damage if wielded with two hands, or 6 (1d8 + 2) bludgeoning damage with shillelagh.",0,action
353,90,Club,"Melee Weapon Attack: +2 to hit (+6 to hit with shillelagh), reach 5 ft., one target. 2 (1d4) bludgeoning damage, or 8 (1d8 + 4) bludgeoning damage with shillelagh.",0,action
354,90,Fey Charm,"The dryad targets one humanoid or beast that she can see within 30 feet of her. If the target can see the dryad, it must succeed on a DC 14 Wisdom saving throw or be magically charmed. The charmed creature regards the dryad as a trusted friend to be heeded and protected. Although the target isn't under the dryad's control, it takes the dryad's requests or actions in the most favorable way it can.
Each time the dryad or its allies do anything harmful to the target, it can repeat the saving throw, ending the effect on itself on a success. Otherwise, the effect lasts 24 hours or until the dryad dies, is on a different plane of existence from the target, or ends the effect as a bonus action. If a target's saving throw is successful, the target is immune to the dryad's Fey Charm for the next 24 hours.
The dryad can have no more than one humanoid and up to three beasts charmed at a time.",1,action
355,91,Enlarge (Recharges after a Short or Long Rest),"For 1 minute, the duergar magically increases in size, along with anything it is wearing or carrying. While enlarged, the duergar is Large, doubles its damage dice on Strength-based weapon attacks (included in the attacks), and makes Strength checks and Strength saving throws with advantage. If the duergar lacks the room to become Large, it attains the maximum size possible in the space available.",0,action
356,91,War Pick,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 6 (1d8 + 2) piercing damage, or 11 (2d8 + 2) piercing damage while enlarged.",1,action
357,91,Javelin,"Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 30/120 ft., one target. 5 (1d6 + 2) piercing damage, or 9 (2d6 + 2) piercing damage while enlarged.",2,action
358,91,Invisibility (Recharges after a Short or Long Rest),"The duergar magically turns invisible until it attacks, casts a spell, or uses its Enlarge, or until its concentration is broken, up to 1 hour (as if concentrating on a spell). Any equipment the duergar wears or carries is invisible with it.",3,action
359,92,Claws,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 4 (1d4 + 2) slashing damage.",0,action
360,92,Blinding Breath {@recharge},"The mephit exhales a 15-foot cone of blinding dust. Each creature in that area must succeed on a DC 10 Dexterity saving throw or be blinded for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",1,action
361,93,Talons,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 4 (1d4 + 2) slashing damage.",0,action
362,94,Multiattack,The elemental makes two slam attacks.,0,action
363,94,Slam,"Melee Weapon Attack: +8 to hit, reach 10 ft., one target. 14 (2d8 + 5) bludgeoning damage.",1,action
364,95,Multiattack,The efreeti makes two scimitar attacks or uses its Hurl Flame twice.,0,action
365,95,Scimitar,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 13 (2d6 + 6) slashing damage plus 7 (2d6) fire damage.",1,action
366,95,Hurl Flame,"Ranged Spell Attack: +7 to hit, range 120 ft., one target. 17 (5d6) fire damage.",2,action
367,96,Gore,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. 19 (3d8 + 6) piercing damage.",0,action
368,96,Stomp,"Melee Weapon Attack: +8 to hit, reach 5 ft., one prone creature. 22 (3d10 + 6) bludgeoning damage.",1,action
369,97,Ram,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 6 (1d6 + 3) bludgeoning damage.",0,action
370,97,Hooves,"Melee Weapon Attack: +5 to hit, reach 5 ft., one prone creature. 8 (2d4 + 3) bludgeoning damage.",1,action
371,98,Multiattack,The erinyes makes three attacks.,0,action
372,98,Longsword,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. 8 (1d8 + 4) slashing damage, or 9 (1d10 + 4) slashing damage if used with two hands, plus 13 (3d8) poison damage.",1,action
373,98,Longbow,"Ranged Weapon Attack: +7 to hit, range 150/600 ft., one target. 7 (1d8 + 3) piercing damage plus 13 (3d8) poison damage, and the target must succeed on a DC 14 Constitution saving throw or be poisoned. The poison lasts until it is removed by the lesser restoration spell or similar magic.",2,action
374,98,Parry,"The erinyes adds 4 to its AC against one melee attack that would hit it. To do so, the erinyes must see the attacker and be wielding a melee weapon.",0,reaction
375,99,Multiattack,The ettercap makes two attacks: one with its bite and one with its claws.,0,action
376,99,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 6 (1d8 + 2) piercing damage plus 4 (1d8) poison damage. The target must succeed on a DC 11 Constitution saving throw or be poisoned for 1 minute. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",1,action
377,99,Claws,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (2d4 + 2) slashing damage.",2,action
378,99,Web {@recharge 5},"Ranged Weapon Attack: +4 to hit, range 30/60 ft., one Large or smaller creature. The creature is restrained by webbing. As an action, the restrained creature can make a DC 11 Strength check, escaping from the webbing on a success. The effect ends if the webbing is destroyed. The webbing has AC 10, 5 hit points, is vulnerable to fire damage and immune to bludgeoning, poison and psychic damage.",3,action
379,100,Multiattack,The ettin makes two attacks: one with its battleaxe and one with its morningstar.,0,action
380,100,Battleaxe,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 14 (2d8 + 5) slashing damage.",1,action
381,100,Morningstar,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 14 (2d8 + 5) piercing damage.",2,action
382,101,Multiattack,The elemental makes two touch attacks.,0,action
383,101,Touch,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 10 (2d6 + 3) fire damage. If the target is a creature or a flammable object, it ignites. Until a creature takes an action to douse the fire, the target takes 5 (1d10) fire damage at the start of each of its turns.",1,action
384,102,Multiattack,The giant makes two greatsword attacks.,0,action
385,102,Greatsword,"Melee Weapon Attack: +11 to hit, reach 10 ft., one target. 28 (6d6 + 7) slashing damage.",1,action
386,102,Rock,"Ranged Weapon Attack: +11 to hit, range 60/240 ft., one target. 29 (4d10 + 7) bludgeoning damage.",2,action
387,103,Multiattack,The golem makes two slam attacks.,0,action
388,103,Slam,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 13 (2d8 + 4) bludgeoning damage.",1,action
389,104,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 1 piercing damage plus 7 (3d4) poison damage.",0,action
390,105,Longsword,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 5 (1d8 + 1) slashing damage.",0,action
391,107,Multiattack,The giant makes two greataxe attacks.,0,action
392,107,Greataxe,"Melee Weapon Attack: +9 to hit, reach 10 ft., one target. 25 (3d12 + 6) slashing damage.",1,action
393,107,Rock,"Ranged Weapon Attack: +9 to hit, range 60/240 ft., one target. 28 (4d10 + 6) bludgeoning damage.",2,action
394,108,Multiattack,The gargoyle makes two attacks: one with its bite and one with its claws.,0,action
395,108,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",1,action
396,108,Claws,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) slashing damage.",2,action
397,109,Pseudopod,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 10 (3d6) acid damage.",0,action
398,109,Engulf,"The cube moves up to its speed. While doing so, it can enter Large or smaller creatures' spaces. Whenever the cube enters a creature's space, the creature must make a DC 12 Dexterity saving throw.
On a successful save, the creature can choose to be pushed 5 feet back or to the side of the cube. A creature that chooses not to be pushed suffers the consequences of a failed saving throw.
On a failed save, the cube enters the creature's space, and the creature takes 10 (3d6) acid damage and is engulfed. The engulfed creature can't breathe, is restrained, and takes 21 (6d6) acid damage at the start of each of the cube's turns. When the cube moves, the engulfed creature moves with it.
An engulfed creature can try to escape by taking an action to make a DC 12 Strength check. On a success, the creature escapes and enters a space of its choice within 5 feet of the cube.",1,action
399,110,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. 12 (2d8 + 3) piercing damage.",0,action
400,110,Claws,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) slashing damage. If the target is a creature other than an undead, it must succeed on a DC 10 Constitution saving throw or be paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",1,action
401,111,Withering Touch,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 17 (4d6 + 3) necrotic damage.",0,action
402,111,Etherealness,"The ghost enters the Ethereal Plane from the Material Plane, or vice versa. It is visible on the Material Plane while it is in the Border Ethereal, and vice versa, yet it can't affect or be affected by anything on the other plane.",1,action
403,111,Horrifying Visage,"Each non-undead creature within 60 feet of the ghost that can see it must succeed on a DC 13 Wisdom saving throw or be frightened for 1 minute. If the save fails by 5 or more, the target also ages 1d4 × 10 years. A frightened target can repeat the saving throw at the end of each of its turns, ending the frightened condition on itself on a success. If a target's saving throw is successful or the effect ends for it, the target is immune to this ghost's Horrifying Visage for the next 24 hours. The aging effect can be reversed with a  greater restoration spell, but only within 24 hours of it occurring.",2,action
404,111,Possession {@recharge},"One humanoid that the ghost can see within 5 feet of it must succeed on a DC 13 Charisma saving throw or be possessed by the ghost; the ghost then disappears, and the target is incapacitated and loses control of its body. The ghost now controls the body but doesn't deprive the target of awareness. The ghost can't be targeted by any attack, spell, or other effect, except ones that turn undead, and it retains its alignment, Intelligence, Wisdom, Charisma, and immunity to being charmed and frightened. It otherwise uses the possessed target's statistics, but doesn't gain access to the target's knowledge, class features, or proficiencies.
The possession lasts until the body drops to 0 hit points, the ghost ends it as a bonus action, or the ghost is turned or forced out by an effect like the dispel evil and good spell. When the possession ends, the ghost reappears in an unoccupied space within 5 feet of the body. The target is immune to this ghost's Possession for 24 hours after succeeding on the saving throw or after the possession ends.",3,action
405,112,Bite,"Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. 9 (2d6 + 2) piercing damage.",0,action
406,112,Claws,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (2d4 + 2) slashing damage. If the target is a creature other than an elf or undead, it must succeed on a DC 10 Constitution saving throw or be paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",1,action
407,113,Multiattack,The ape makes two fist attacks.,0,action
408,113,Fist,"Melee Weapon Attack: +9 to hit, reach 10 ft., one target. 22 (3d10 + 6) bludgeoning damage.",1,action
409,113,Rock,"Ranged Weapon Attack: +9 to hit, range 50/100 ft., one target. 30 (7d6 + 6) bludgeoning damage.",2,action
410,114,Multiattack,The badger makes two attacks: one with its bite and one with its claws.,0,action
411,114,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 4 (1d6 + 1) piercing damage.",1,action
412,114,Claws,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 6 (2d4 + 1) slashing damage.",2,action
413,115,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 5 (1d6 + 2) piercing damage.",0,action
414,116,Tusk,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) slashing damage.",0,action
415,117,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 4 (1d4 + 2) piercing damage, and the target must succeed on a DC 11 Constitution saving throw or take 10 (3d6) poison damage. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.",0,action
416,118,Bite,"Melee Weapon Attack: +6 to hit, reach 10 ft., one creature. 11 (2d6 + 4) piercing damage.",0,action
417,118,Constrict,"Melee Weapon Attack: +6 to hit, reach 5 ft., one creature. 13 (2d8 + 4) bludgeoning damage, and the target is grappled (escape DC 16). Until this grapple ends, the creature is restrained, and the snake can't constrict another target.",1,action
418,119,Claw,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 4 (1d6 + 1) bludgeoning damage, and the target is grappled (escape DC 11). The crab has two claws, each of which can grapple only one target.",0,action
419,120,Multiattack,The crocodile makes two attacks: one with its bite and one with its tail.,0,action
420,120,Bite,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. 21 (3d10 + 5) piercing damage, and the target is grappled (escape DC 16). Until this grapple ends, the target is restrained, and the crocodile can't bite another target.",1,action
421,120,Tail,"Melee Weapon Attack: +8 to hit, reach 10 ft., one target not grappled by the crocodile. 14 (2d8 + 5) bludgeoning damage. If the target is a creature, it must succeed on a DC 16 Strength saving throw or be knocked prone.",2,action
422,121,Multiattack,The eagle makes two attacks: one with its beak and one with its talons.,0,action
423,121,Beak,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 6 (1d6 + 3) piercing damage.",1,action
424,121,Talons,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) slashing damage.",2,action
425,122,Ram,"Melee Weapon Attack: +6 to hit, reach 10 ft., one target. 11 (2d6 + 4) bludgeoning damage.",0,action
426,122,Hooves,"Melee Weapon Attack: +6 to hit, reach 5 ft., one prone creature. 22 (4d8 + 4) bludgeoning damage.",1,action
427,123,Bite,"Melee Weapon Attack: +1 to hit, reach 5 ft., one target. 2 (1d6 - 1) slashing damage.",0,action
428,124,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 4 (1d6 + 1) piercing damage, and the target is grappled (escape DC 11). Until this grapple ends, the target is restrained, and the frog can't bite another target.",0,action
429,124,Swallow,"The frog makes one bite attack against a Small or smaller target it is grappling. If the attack hits, the target is swallowed, and the grapple ends. The swallowed target is blinded and restrained, it has total cover against attacks and other effects outside the frog, and it takes 5 (2d4) acid damage at the start of each of the frog's turns. The frog can have only one target swallowed at a time. If the frog dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 5 feet of movement, exiting prone.",1,action
430,125,Ram,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 8 (2d4 + 3) bludgeoning damage.",0,action
431,126,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) piercing damage.",0,action
432,127,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 6 (1d8 + 2) piercing damage.",0,action
433,128,Tentacles,"Melee Weapon Attack: +5 to hit, reach 15 ft., one target. 10 (2d6 + 3) bludgeoning damage. If the target is a creature, it is grappled (escape DC 16). Until this grapple ends, the target is restrained, and the octopus can't use its tentacles on another target.",0,action
434,128,Ink Cloud (Recharges after a Short or Long Rest),"A 20-foot-radius cloud of ink extends all around the octopus if it is underwater. The area is heavily obscured for 1 minute, although a significant current can disperse the ink. After releasing the ink, the octopus can use the Dash action as a bonus action.",1,action
435,129,Talons,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 8 (2d6 + 1) slashing damage.",0,action
436,130,Bite,"Melee Weapon Attack: +6 to hit, reach 10 ft., one target. 6 (1d4 + 4) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one.",0,action
437,131,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 4 (1d4 + 2) piercing damage.",0,action
438,132,Multiattack,The scorpion makes three attacks: two with its claws and one with its sting.,0,action
439,132,Claw,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 6 (1d8 + 2) bludgeoning damage, and the target is grappled (escape DC 12). The scorpion has two claws, each of which can grapple only one target.",1,action
440,132,Sting,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 7 (1d10 + 2) piercing damage, and the target must make a DC 12 Constitution saving throw, taking 22 (4d10) poison damage on a failed save, or half as much damage on a successful one.",2,action
441,133,Ram,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 4 (1d6 + 1) bludgeoning damage.",0,action
442,134,Bite,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. 22 (3d10 + 6) piercing damage.",0,action
443,135,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. 7 (1d8 + 3) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 9 (2d8) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.",0,action
444,135,Web {@recharge 5},"Ranged Weapon Attack: +5 to hit, range 30/60 ft., one creature. The target is restrained by webbing. As an action, the restrained target can make a DC 12 Strength check, bursting the webbing on a success. The webbing can also be attacked and destroyed (AC 10; hp 5; vulnerability to fire damage; immunity to bludgeoning, poison, and psychic damage).",1,action
445,136,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (1d10 + 2) piercing damage plus 5 (1d10) poison damage, and the target is grappled (escape DC 13). Until this grapple ends, the target is restrained, and the toad can't bite another target.",0,action
446,136,Swallow,"The toad makes one bite attack against a Medium or smaller target it is grappling. If the attack hits, the target is swallowed, and the grapple ends. The swallowed target is blinded and restrained, it has total cover against attacks and other effects outside the toad, and it takes 10 (3d6) acid damage at the start of each of the toad's turns. The toad can have only one target swallowed at a time.
If the toad dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 5 feet of movement, exiting prone.",1,action
447,137,Multiattack,The vulture makes two attacks: one with its beak and one with its talons.,0,action
448,137,Beak,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (2d4 + 2) piercing damage.",1,action
449,137,Talons,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 9 (2d6 + 2) slashing damage.",2,action
450,138,Sting,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 5 (1d6 + 2) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.",0,action
451,139,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 5 (1d4 + 3) piercing damage.",0,action
452,140,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. 4 (1d6 + 1) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 7 (2d6) poison damage on a failed save, or half as much damage on a successful one. If the poison damage reduces the target to 0 hit points, the target is stable but poisoned for 1 hour, even after regaining hit points, and is paralyzed while poisoned in this way.",0,action
453,141,Multiattack,"The gibbering mouther makes one bite attack and, if it can, uses its Blinding Spittle.",0,action
454,141,Bites,"Melee Weapon Attack: +2 to hit, reach 5 ft., one creature. 17 (5d6) piercing damage. If the target is Medium or smaller, it must succeed on a DC 10 Strength saving throw or be knocked prone. If the target is killed by this damage, it is absorbed into the mouther.",1,action
455,141,Blinding Spittle {@recharge 5},The mouther spits a chemical glob at a point it can see within 15 feet of it. The glob explodes in a blinding flash of light on impact. Each creature within 5 feet of the flash must succeed on a DC 13 Dexterity saving throw or be blinded until the end of the mouther's next turn.,2,action
456,142,Multiattack,"The glabrezu makes four attacks: two with its pincers and two with its fists. Alternatively, it makes two attacks with its pincers and casts one spell.",0,action
457,142,Pincer,"Melee Weapon Attack: +9 to hit, reach 10 ft., one target. 16 (2d10 + 5) bludgeoning damage. If the target is a Medium or smaller creature, it is grappled (escape DC 15). The glabrezu has two pincers, each of which can grapple only one target.",1,action
458,142,Fist,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. 7 (2d4 + 2) bludgeoning damage.",2,action
459,143,Multiattack,The gladiator makes three melee attacks or two ranged attacks.,0,action
460,143,Spear,"Melee or Ranged Weapon Attack: +7 to hit, reach 5 ft. and range 20/60 ft., one target. 11 (2d6 + 4) piercing damage, or 13 (2d8 + 4) piercing damage if used with two hands to make a melee attack.",1,action
461,143,Shield Bash,"Melee Weapon Attack: +7 to hit, reach 5 ft., one creature. 9 (2d4 + 4) bludgeoning damage. If the target is a Medium or smaller creature, it must succeed on a DC 15 Strength saving throw or be knocked prone.",2,action
462,143,Parry,"The gladiator adds 3 to its AC against one melee attack that would hit it. To do so, the gladiator must see the attacker and be wielding a melee weapon.",0,reaction
463,144,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 4 (1d4 + 2) piercing damage.",0,action
464,144,Spear,"Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 20/60 ft., one target. 5 (1d6 + 2) piercing damage, or 6 (1d8 + 2) piercing damage if used with two hands to make a melee attack.",1,action
465,144,Longbow,"Ranged Weapon Attack: +3 to hit, range 150/600 ft., one target. 5 (1d8 + 1) piercing damage.",2,action
466,145,Ram,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 3 (1d4 + 1) bludgeoning damage.",0,action
467,146,Scimitar,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) slashing damage.",0,action
468,146,Shortbow,"Ranged Weapon Attack: +4 to hit, range 80/320 ft., one target. 5 (1d6 + 2) piercing damage.",1,action
469,147,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 9 (1d10 + 4) piercing damage.",0,action
470,147,Breath Weapons {@recharge 5},"The dragon uses one of the following breath weapons.
- Fire Breath: 
- Weakening Breath: ",1,action
471,148,Gore,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. 18 (2d12 + 5) piercing damage.",0,action
472,148,Hooves,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. 16 (2d10 + 5) bludgeoning damage.",1,action
473,148,Petrifying Breath {@recharge 5},"The gorgon exhales petrifying gas in a 30-foot cone. Each creature in that area must succeed on a DC 13 Constitution saving throw. On a failed save, a target begins to turn to stone and is restrained. The restrained target must repeat the saving throw at the end of its next turn. On a success, the effect ends on the target. On a failure, the target is petrified until freed by the  greater restoration spell or other magic.",2,action
474,149,Pseudopod,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 4 (1d6 + 1) bludgeoning damage plus 7 (2d6) acid damage, and if the target is wearing nonmagical metal armor, its armor is partly corroded and takes a permanent and cumulative −1 penalty to the AC it offers. The armor is destroyed if the penalty reduces its AC to 10.",0,action
475,150,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (1d10 + 2) piercing damage plus 3 (1d6) poison damage.",0,action
476,150,Poison Breath {@recharge 5},"The dragon exhales poisonous gas in a 15-foot cone. Each creature in that area must make a DC 11 Constitution saving throw, taking 21 (6d6) poison damage on a failed save, or half as much damage on a successful one.",1,action
477,151,Claws,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (2d8 + 4) slashing damage.",0,action
478,151,Illusory Appearance,"The hag covers herself and anything she is wearing or carrying with a magical illusion that makes her look like another creature of her general size and humanoid shape. The illusion ends if the hag takes a bonus action to end it or if she dies.
The changes wrought by this effect fail to hold up to physical inspection. For example, the hag could appear to have smooth skin, but someone touching her would feel her rough flesh. Otherwise, a creature must take an action to visually inspect the illusion and succeed on a DC 20 Intelligence (Investigation) check to discern that the hag is disguised.",1,action
479,151,Invisible Passage,"The hag magically turns invisible until she attacks or casts a spell, or until her concentration ends (as if concentrating on a spell). While invisible, she leaves no physical evidence of her passage, so she can be tracked only by magic. Any equipment she wears or carries is invisible with her.",2,action
480,152,Multiattack,"The grick makes one attack with its tentacles. If that attack hits, the grick can make one beak attack against the same target.",0,action
481,152,Tentacles,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 9 (2d6 + 2) slashing damage.",1,action
482,152,Beak,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",2,action
483,153,Multiattack,The griffon makes two attacks: one with its beak and one with its claws.,0,action
484,153,Beak,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 8 (1d8 + 4) piercing damage.",1,action
